Year,State ANSI,County ANSI,State,County,Value
1997,05,085,ARKANSAS,LONOKE,829
1997,05,123,ARKANSAS,SAINT FRANCIS, (D)
1997,05,005,ARKANSAS,BAXTER,499
1997,05,023,ARKANSAS,CLEBURNE,389
1997,05,049,ARKANSAS,FULTON,"1,633"
1997,05,065,ARKANSAS,IZARD,"1,060"
1997,05,089,ARKANSAS,MARION,"1,136"
1997,05,129,ARKANSAS,SEARCY,"1,327"
1997,05,135,ARKANSAS,SHARP,605
1997,05,137,ARKANSAS,STONE,950
1997,05,141,ARKANSAS,VAN BUREN,"1,138"
1997,05,021,ARKANSAS,CLAY, (D)
1997,05,031,ARKANSAS,CRAIGHEAD,102
1997,05,063,ARKANSAS,INDEPENDENCE,593
1997,05,075,ARKANSAS,LAWRENCE,342
1997,05,093,ARKANSAS,MISSISSIPPI, (D)
1997,05,121,ARKANSAS,RANDOLPH, (D)
1997,05,145,ARKANSAS,WHITE,"1,767"
1997,05,007,ARKANSAS,BENTON,"5,798"
1997,05,009,ARKANSAS,BOONE,"1,978"
1997,05,015,ARKANSAS,CARROLL,"3,036"
1997,05,087,ARKANSAS,MADISON,"2,835"
1997,05,101,ARKANSAS,NEWTON,541
1997,05,143,ARKANSAS,WASHINGTON,"3,592"
1997,05,019,ARKANSAS,CLARK,"2,383"
1997,05,099,ARKANSAS,NEVADA,205
1997,05,139,ARKANSAS,UNION, (D)
1997,05,003,ARKANSAS,ASHLEY, (D)
1997,05,043,ARKANSAS,DREW,491
1997,05,079,ARKANSAS,LINCOLN, (D)
1997,05,057,ARKANSAS,HEMPSTEAD, (D)
1997,05,061,ARKANSAS,HOWARD, (D)
1997,05,073,ARKANSAS,LAFAYETTE, (D)
1997,05,081,ARKANSAS,LITTLE RIVER,489
1997,05,091,ARKANSAS,MILLER,906
1997,05,097,ARKANSAS,MONTGOMERY,"1,147"
1997,05,109,ARKANSAS,PIKE, (D)
1997,05,133,ARKANSAS,SEVIER, (D)
1997,05,033,ARKANSAS,CRAWFORD,475
1997,05,047,ARKANSAS,FRANKLIN,976
1997,05,071,ARKANSAS,JOHNSON,448
1997,05,083,ARKANSAS,LOGAN,"3,043"
1997,05,113,ARKANSAS,POLK,897
1997,05,115,ARKANSAS,POPE,566
1997,05,127,ARKANSAS,SCOTT,427
1997,05,131,ARKANSAS,SEBASTIAN,301
1997,05,149,ARKANSAS,YELL,758
1997,06,001,CALIFORNIA,ALAMEDA,"3,166"
1997,06,013,CALIFORNIA,CONTRA COSTA,"21,180"
1997,06,033,CALIFORNIA,LAKE,"3,042"
1997,06,053,CALIFORNIA,MONTEREY,"17,433"
1997,06,055,CALIFORNIA,NAPA, (D)
1997,06,069,CALIFORNIA,SAN BENITO,"7,689"
1997,06,079,CALIFORNIA,SAN LUIS OBISPO,"18,781"
1997,06,085,CALIFORNIA,SANTA CLARA,"3,716"
1997,06,097,CALIFORNIA,SONOMA,130
1997,06,035,CALIFORNIA,LASSEN,"72,712"
1997,06,049,CALIFORNIA,MODOC,"190,071"
1997,06,063,CALIFORNIA,PLUMAS,"14,558"
1997,06,023,CALIFORNIA,HUMBOLDT,"5,573"
1997,06,045,CALIFORNIA,MENDOCINO,"1,128"
1997,06,007,CALIFORNIA,BUTTE,"13,937"
1997,06,011,CALIFORNIA,COLUSA,"43,692"
1997,06,021,CALIFORNIA,GLENN,"86,613"
1997,06,067,CALIFORNIA,SACRAMENTO,"35,330"
1997,06,095,CALIFORNIA,SOLANO,"151,416"
1997,06,101,CALIFORNIA,SUTTER,"43,149"
1997,06,103,CALIFORNIA,TEHAMA,"20,432"
1997,06,113,CALIFORNIA,YOLO,"215,183"
1997,06,115,CALIFORNIA,YUBA,"4,703"
1997,06,019,CALIFORNIA,FRESNO,"456,261"
1997,06,029,CALIFORNIA,KERN,"714,922"
1997,06,031,CALIFORNIA,KINGS,"200,102"
1997,06,039,CALIFORNIA,MADERA,"181,431"
1997,06,047,CALIFORNIA,MERCED,"516,748"
1997,06,077,CALIFORNIA,SAN JOAQUIN,"326,531"
1997,06,099,CALIFORNIA,STANISLAUS,"216,156"
1997,06,107,CALIFORNIA,TULARE,"526,243"
1997,06,005,CALIFORNIA,AMADOR,"3,569"
1997,06,027,CALIFORNIA,INYO,"11,486"
1997,06,051,CALIFORNIA,MONO,"30,387"
1997,06,057,CALIFORNIA,NEVADA, (D)
1997,06,061,CALIFORNIA,PLACER,"1,243"
1997,06,091,CALIFORNIA,SIERRA,"5,107"
1997,06,089,CALIFORNIA,SHASTA,"19,996"
1997,06,093,CALIFORNIA,SISKIYOU,"218,552"
1997,06,105,CALIFORNIA,TRINITY, (D)
1997,06,025,CALIFORNIA,IMPERIAL,"1,021,810"
1997,06,037,CALIFORNIA,LOS ANGELES,"43,662"
1997,06,065,CALIFORNIA,RIVERSIDE,"557,236"
1997,06,071,CALIFORNIA,SAN BERNARDINO,"102,233"
1997,06,073,CALIFORNIA,SAN DIEGO,629
1997,06,083,CALIFORNIA,SANTA BARBARA,"18,782"
1997,06,111,CALIFORNIA,VENTURA,"22,156"
1997,08,001,COLORADO,ADAMS,"30,807"
1997,08,005,COLORADO,ARAPAHOE,"6,797"
1997,08,017,COLORADO,CHEYENNE,"2,852"
1997,08,035,COLORADO,DOUGLAS,"6,692"
1997,08,041,COLORADO,EL PASO,"22,646"
1997,08,039,COLORADO,ELBERT,"26,439"
1997,08,061,COLORADO,KIOWA,"3,979"
1997,08,063,COLORADO,KIT CARSON,"28,465"
1997,08,073,COLORADO,LINCOLN,"7,019"
1997,08,095,COLORADO,PHILLIPS,"10,601"
1997,08,121,COLORADO,WASHINGTON,"35,028"
1997,08,125,COLORADO,YUMA,"77,179"
1997,08,013,COLORADO,BOULDER,"37,090"
1997,08,059,COLORADO,JEFFERSON,"2,141"
1997,08,069,COLORADO,LARIMER,"70,697"
1997,08,075,COLORADO,LOGAN,"134,157"
1997,08,087,COLORADO,MORGAN,"111,883"
1997,08,115,COLORADO,SEDGWICK,"24,161"
1997,08,123,COLORADO,WELD,"386,334"
1997,08,015,COLORADO,CHAFFEE,"12,085"
1997,08,037,COLORADO,EAGLE,"13,588"
1997,08,049,COLORADO,GRAND, (D)
1997,08,051,COLORADO,GUNNISON, (D)
1997,08,081,COLORADO,MOFFAT,"32,390"
1997,08,093,COLORADO,PARK, (D)
1997,08,097,COLORADO,PITKIN,"8,607"
1997,08,103,COLORADO,RIO BLANCO,"12,261"
1997,08,107,COLORADO,ROUTT,"24,879"
1997,08,003,COLORADO,ALAMOSA,"64,362"
1997,08,021,COLORADO,CONEJOS,"99,496"
1997,08,023,COLORADO,COSTILLA,"42,531"
1997,08,105,COLORADO,RIO GRANDE,"78,734"
1997,08,109,COLORADO,SAGUACHE,"74,003"
1997,08,009,COLORADO,BACA,"23,518"
1997,08,011,COLORADO,BENT,"126,602"
1997,08,025,COLORADO,CROWLEY,"22,590"
1997,08,027,COLORADO,CUSTER, (D)
1997,08,043,COLORADO,FREMONT,"14,635"
1997,08,055,COLORADO,HUERFANO,"14,813"
1997,08,071,COLORADO,LAS ANIMAS,"38,342"
1997,08,089,COLORADO,OTERO,"84,469"
1997,08,099,COLORADO,PROWERS,"263,951"
1997,08,101,COLORADO,PUEBLO,"35,431"
1997,08,007,COLORADO,ARCHULETA,"4,599"
1997,08,029,COLORADO,DELTA,"61,804"
1997,08,033,COLORADO,DOLORES,"30,740"
1997,08,045,COLORADO,GARFIELD,"66,796"
1997,08,067,COLORADO,LA PLATA,"51,916"
1997,08,077,COLORADO,MESA,"82,268"
1997,08,083,COLORADO,MONTEZUMA,"126,545"
1997,08,085,COLORADO,MONTROSE,"75,514"
1997,08,091,COLORADO,OURAY,"3,767"
1997,08,113,COLORADO,SAN MIGUEL,"8,668"
1997,09,001,CONNECTICUT,FAIRFIELD,165
1997,09,003,CONNECTICUT,HARTFORD,"2,480"
1997,09,005,CONNECTICUT,LITCHFIELD,"10,720"
1997,09,007,CONNECTICUT,MIDDLESEX,703
1997,09,009,CONNECTICUT,NEW HAVEN,"2,170"
1997,09,011,CONNECTICUT,NEW LONDON,"5,785"
1997,09,013,CONNECTICUT,TOLLAND,"2,185"
1997,09,015,CONNECTICUT,WINDHAM,"5,279"
1997,10,001,DELAWARE,KENT,"11,711"
1997,10,003,DELAWARE,NEW CASTLE,"2,504"
1997,10,005,DELAWARE,SUSSEX,"4,151"
1997,12,057,FLORIDA,HILLSBOROUGH,501
1997,12,075,FLORIDA,LEVY,331
1997,12,083,FLORIDA,MARION,450
1997,12,101,FLORIDA,PASCO, (D)
1997,12,119,FLORIDA,SUMTER,88
1997,12,067,FLORIDA,LAFAYETTE,120
1997,12,121,FLORIDA,SUWANNEE,58
1997,12,091,FLORIDA,OKALOOSA,85
1997,12,027,FLORIDA,DE SOTO, (D)
1997,12,049,FLORIDA,HARDEE, (D)
1997,12,081,FLORIDA,MANATEE, (D)
1997,12,099,FLORIDA,PALM BEACH, (D)
1997,13,211,GEORGIA,MORGAN,"2,657"
1997,13,117,GEORGIA,FORSYTH, (D)
1997,13,123,GEORGIA,GILMER, (D)
1997,13,139,GEORGIA,HALL, (D)
1997,13,157,GEORGIA,JACKSON,275
1997,13,291,GEORGIA,UNION, (D)
1997,13,147,GEORGIA,HART, (D)
1997,13,257,GEORGIA,STEPHENS,121
1997,13,015,GEORGIA,BARTOW, (D)
1997,13,083,GEORGIA,DADE, (D)
1997,13,213,GEORGIA,MURRAY, (D)
1997,13,295,GEORGIA,WALKER, (D)
1997,13,313,GEORGIA,WHITFIELD, (D)
1997,13,193,GEORGIA,MACON,268
1997,15,009,HAWAII,MAUI & KALWAO, (D)
1997,16,005,IDAHO,BANNOCK,"61,226"
1997,16,007,IDAHO,BEAR LAKE,"63,262"
1997,16,011,IDAHO,BINGHAM,"206,243"
1997,16,019,IDAHO,BONNEVILLE,"114,510"
1997,16,023,IDAHO,BUTTE,"96,905"
1997,16,029,IDAHO,CARIBOU,"70,722"
1997,16,033,IDAHO,CLARK,"89,636"
1997,16,037,IDAHO,CUSTER,"65,481"
1997,16,041,IDAHO,FRANKLIN,"107,734"
1997,16,043,IDAHO,FREMONT,"54,520"
1997,16,051,IDAHO,JEFFERSON,"299,356"
1997,16,059,IDAHO,LEMHI,"75,225"
1997,16,065,IDAHO,MADISON,"54,813"
1997,16,071,IDAHO,ONEIDA,"69,956"
1997,16,077,IDAHO,POWER,"32,085"
1997,16,081,IDAHO,TETON,"35,079"
1997,16,009,IDAHO,BENEWAH,"1,829"
1997,16,017,IDAHO,BONNER,"8,387"
1997,16,021,IDAHO,BOUNDARY,"24,660"
1997,16,035,IDAHO,CLEARWATER,"3,968"
1997,16,049,IDAHO,IDAHO,"36,304"
1997,16,055,IDAHO,KOOTENAI,"9,938"
1997,16,057,IDAHO,LATAH,"14,887"
1997,16,061,IDAHO,LEWIS,"7,916"
1997,16,069,IDAHO,NEZ PERCE,"13,873"
1997,16,079,IDAHO,SHOSHONE,192
1997,16,013,IDAHO,BLAINE,"61,981"
1997,16,025,IDAHO,CAMAS,"66,518"
1997,16,031,IDAHO,CASSIA,"197,560"
1997,16,047,IDAHO,GOODING,"166,830"
1997,16,053,IDAHO,JEROME,"189,206"
1997,16,063,IDAHO,LINCOLN,"65,886"
1997,16,067,IDAHO,MINIDOKA,"105,902"
1997,16,083,IDAHO,TWIN FALLS,"338,944"
1997,16,001,IDAHO,ADA,"96,955"
1997,16,003,IDAHO,ADAMS,"22,846"
1997,16,015,IDAHO,BOISE,"7,009"
1997,16,027,IDAHO,CANYON,"209,050"
1997,16,039,IDAHO,ELMORE,"171,581"
1997,16,045,IDAHO,GEM,"39,416"
1997,16,073,IDAHO,OWYHEE,"237,416"
1997,16,075,IDAHO,PAYETTE,"47,534"
1997,16,085,IDAHO,VALLEY,"5,862"
1997,16,087,IDAHO,WASHINGTON,"88,772"
1997,17,039,ILLINOIS,DE WITT,"5,897"
1997,17,107,ILLINOIS,LOGAN,"8,679"
1997,17,115,ILLINOIS,MACON,"5,387"
1997,17,123,ILLINOIS,MARSHALL,"15,425"
1997,17,125,ILLINOIS,MASON,"5,422"
1997,17,113,ILLINOIS,MCLEAN,"15,847"
1997,17,129,ILLINOIS,MENARD,"9,136"
1997,17,143,ILLINOIS,PEORIA,"24,172"
1997,17,175,ILLINOIS,STARK,"9,595"
1997,17,179,ILLINOIS,TAZEWELL,"17,661"
1997,17,203,ILLINOIS,WOODFORD,"12,155"
1997,17,019,ILLINOIS,CHAMPAIGN,"9,398"
1997,17,053,ILLINOIS,FORD,"4,893"
1997,17,075,ILLINOIS,IROQUOIS,"16,728"
1997,17,091,ILLINOIS,KANKAKEE,"6,226"
1997,17,105,ILLINOIS,LIVINGSTON,"14,003"
1997,17,147,ILLINOIS,PIATT,"2,960"
1997,17,183,ILLINOIS,VERMILION,"8,395"
1997,17,023,ILLINOIS,CLARK,"4,860"
1997,17,025,ILLINOIS,CLAY,"2,237"
1997,17,029,ILLINOIS,COLES,"7,514"
1997,17,033,ILLINOIS,CRAWFORD,"4,211"
1997,17,035,ILLINOIS,CUMBERLAND,"7,442"
1997,17,041,ILLINOIS,DOUGLAS,"10,584"
1997,17,045,ILLINOIS,EDGAR,"10,054"
1997,17,049,ILLINOIS,EFFINGHAM,"16,525"
1997,17,051,ILLINOIS,FAYETTE,"13,140"
1997,17,079,ILLINOIS,JASPER,"4,425"
1997,17,101,ILLINOIS,LAWRENCE,"1,343"
1997,17,121,ILLINOIS,MARION,"5,435"
1997,17,139,ILLINOIS,MOULTRIE,"7,673"
1997,17,159,ILLINOIS,RICHLAND,"1,661"
1997,17,173,ILLINOIS,SHELBY,"16,235"
1997,17,007,ILLINOIS,BOONE,"14,295"
1997,17,031,ILLINOIS,COOK,"3,892"
1997,17,037,ILLINOIS,DE KALB,"8,208"
1997,17,043,ILLINOIS,DU PAGE,744
1997,17,063,ILLINOIS,GRUNDY,"3,999"
1997,17,089,ILLINOIS,KANE,"16,636"
1997,17,093,ILLINOIS,KENDALL,"4,058"
1997,17,099,ILLINOIS,LA SALLE,"15,931"
1997,17,097,ILLINOIS,LAKE,"6,574"
1997,17,111,ILLINOIS,MCHENRY,"43,094"
1997,17,197,ILLINOIS,WILL,"16,588"
1997,17,011,ILLINOIS,BUREAU,"15,357"
1997,17,015,ILLINOIS,CARROLL,"37,415"
1997,17,073,ILLINOIS,HENRY,"33,313"
1997,17,085,ILLINOIS,JO DAVIESS,"135,110"
1997,17,103,ILLINOIS,LEE,"15,044"
1997,17,131,ILLINOIS,MERCER,"27,506"
1997,17,141,ILLINOIS,OGLE,"41,749"
1997,17,155,ILLINOIS,PUTNAM,"3,596"
1997,17,161,ILLINOIS,ROCK ISLAND,"21,630"
1997,17,177,ILLINOIS,STEPHENSON,"111,856"
1997,17,195,ILLINOIS,WHITESIDE,"26,871"
1997,17,201,ILLINOIS,WINNEBAGO,"21,416"
1997,17,047,ILLINOIS,EDWARDS,653
1997,17,055,ILLINOIS,FRANKLIN,"6,139"
1997,17,059,ILLINOIS,GALLATIN,883
1997,17,065,ILLINOIS,HAMILTON,"1,622"
1997,17,069,ILLINOIS,HARDIN,"2,092"
1997,17,081,ILLINOIS,JEFFERSON,"5,469"
1997,17,127,ILLINOIS,MASSAC,"3,252"
1997,17,151,ILLINOIS,POPE,828
1997,17,165,ILLINOIS,SALINE,"3,228"
1997,17,185,ILLINOIS,WABASH,"1,323"
1997,17,191,ILLINOIS,WAYNE,"3,045"
1997,17,193,ILLINOIS,WHITE,"2,480"
1997,17,003,ILLINOIS,ALEXANDER,773
1997,17,027,ILLINOIS,CLINTON,"46,146"
1997,17,077,ILLINOIS,JACKSON,"13,799"
1997,17,087,ILLINOIS,JOHNSON,"3,961"
1997,17,133,ILLINOIS,MONROE,"13,284"
1997,17,145,ILLINOIS,PERRY,"8,275"
1997,17,153,ILLINOIS,PULASKI,"1,649"
1997,17,157,ILLINOIS,RANDOLPH,"28,280"
1997,17,163,ILLINOIS,ST CLAIR,"11,182"
1997,17,181,ILLINOIS,UNION,"7,601"
1997,17,189,ILLINOIS,WASHINGTON,"31,847"
1997,17,199,ILLINOIS,WILLIAMSON,"4,138"
1997,17,001,ILLINOIS,ADAMS,"36,884"
1997,17,009,ILLINOIS,BROWN,"10,607"
1997,17,057,ILLINOIS,FULTON,"38,928"
1997,17,067,ILLINOIS,HANCOCK,"23,088"
1997,17,071,ILLINOIS,HENDERSON,"18,007"
1997,17,095,ILLINOIS,KNOX,"37,093"
1997,17,109,ILLINOIS,MCDONOUGH,"24,597"
1997,17,169,ILLINOIS,SCHUYLER,"14,518"
1997,17,187,ILLINOIS,WARREN,"19,699"
1997,17,005,ILLINOIS,BOND,"10,977"
1997,17,013,ILLINOIS,CALHOUN,"10,612"
1997,17,017,ILLINOIS,CASS,"6,554"
1997,17,021,ILLINOIS,CHRISTIAN,"8,411"
1997,17,061,ILLINOIS,GREENE,"12,545"
1997,17,083,ILLINOIS,JERSEY,"9,375"
1997,17,117,ILLINOIS,MACOUPIN,"22,879"
1997,17,119,ILLINOIS,MADISON,"21,462"
1997,17,135,ILLINOIS,MONTGOMERY,"9,580"
1997,17,137,ILLINOIS,MORGAN,"12,381"
1997,17,149,ILLINOIS,PIKE,"41,710"
1997,17,167,ILLINOIS,SANGAMON,"13,411"
1997,17,171,ILLINOIS,SCOTT,"6,569"
1997,18,005,INDIANA,BARTHOLOMEW,"6,946"
1997,18,011,INDIANA,BOONE,"11,878"
1997,18,023,INDIANA,CLINTON,"5,626"
1997,18,031,INDIANA,DECATUR,"9,985"
1997,18,053,INDIANA,GRANT,"7,703"
1997,18,057,INDIANA,HAMILTON,"10,139"
1997,18,059,INDIANA,HANCOCK,"6,727"
1997,18,063,INDIANA,HENDRICKS,"17,721"
1997,18,067,INDIANA,HOWARD,"5,940"
1997,18,081,INDIANA,JOHNSON,"13,194"
1997,18,095,INDIANA,MADISON,"9,302"
1997,18,097,INDIANA,MARION,"2,870"
1997,18,109,INDIANA,MORGAN,"11,544"
1997,18,139,INDIANA,RUSH,"13,942"
1997,18,145,INDIANA,SHELBY,"7,971"
1997,18,159,INDIANA,TIPTON,"2,797"
1997,18,009,INDIANA,BLACKFORD,"3,630"
1997,18,035,INDIANA,DELAWARE,"9,500"
1997,18,041,INDIANA,FAYETTE,"13,707"
1997,18,065,INDIANA,HENRY,"16,970"
1997,18,075,INDIANA,JAY,"14,757"
1997,18,135,INDIANA,RANDOLPH,"10,285"
1997,18,161,INDIANA,UNION,"7,176"
1997,18,177,INDIANA,WAYNE,"26,166"
1997,18,015,INDIANA,CARROLL,"7,588"
1997,18,017,INDIANA,CASS,"17,194"
1997,18,039,INDIANA,ELKHART,"48,692"
1997,18,049,INDIANA,FULTON,"17,439"
1997,18,085,INDIANA,KOSCIUSKO,"27,985"
1997,18,099,INDIANA,MARSHALL,"28,549"
1997,18,103,INDIANA,MIAMI,"15,353"
1997,18,141,INDIANA,ST. JOSEPH,"15,673"
1997,18,169,INDIANA,WABASH,"13,249"
1997,18,001,INDIANA,ADAMS,"24,377"
1997,18,003,INDIANA,ALLEN,"25,849"
1997,18,033,INDIANA,DE KALB,"15,397"
1997,18,069,INDIANA,HUNTINGTON,"9,890"
1997,18,087,INDIANA,LAGRANGE,"65,846"
1997,18,113,INDIANA,NOBLE,"30,858"
1997,18,151,INDIANA,STEUBEN,"25,309"
1997,18,179,INDIANA,WELLS,"10,073"
1997,18,183,INDIANA,WHITLEY,"12,819"
1997,18,007,INDIANA,BENTON,"5,443"
1997,18,073,INDIANA,JASPER,"4,769"
1997,18,091,INDIANA,LA PORTE,"27,108"
1997,18,089,INDIANA,LAKE,"9,188"
1997,18,111,INDIANA,NEWTON,"3,194"
1997,18,127,INDIANA,PORTER,"8,820"
1997,18,131,INDIANA,PULASKI,"9,167"
1997,18,149,INDIANA,STARKE,"6,312"
1997,18,181,INDIANA,WHITE,"11,428"
1997,18,013,INDIANA,BROWN,"3,254"
1997,18,025,INDIANA,CRAWFORD,"2,971"
1997,18,043,INDIANA,FLOYD,"3,596"
1997,18,061,INDIANA,HARRISON,"21,488"
1997,18,071,INDIANA,JACKSON,"8,302"
1997,18,093,INDIANA,LAWRENCE,"25,397"
1997,18,105,INDIANA,MONROE,"13,284"
1997,18,117,INDIANA,ORANGE,"7,203"
1997,18,123,INDIANA,PERRY,"1,509"
1997,18,175,INDIANA,WASHINGTON,"18,133"
1997,18,019,INDIANA,CLARK,"10,501"
1997,18,029,INDIANA,DEARBORN,"8,467"
1997,18,047,INDIANA,FRANKLIN,"15,969"
1997,18,077,INDIANA,JEFFERSON,"8,178"
1997,18,079,INDIANA,JENNINGS,"5,463"
1997,18,115,INDIANA,OHIO,"3,161"
1997,18,137,INDIANA,RIPLEY,"10,646"
1997,18,143,INDIANA,SCOTT,"2,066"
1997,18,155,INDIANA,SWITZERLAND,"7,972"
1997,18,027,INDIANA,DAVIESS,"8,754"
1997,18,037,INDIANA,DUBOIS,"3,945"
1997,18,051,INDIANA,GIBSON,"4,537"
1997,18,055,INDIANA,GREENE,"12,351"
1997,18,083,INDIANA,KNOX,"3,214"
1997,18,101,INDIANA,MARTIN,"1,568"
1997,18,125,INDIANA,PIKE,"1,610"
1997,18,129,INDIANA,POSEY,"3,257"
1997,18,147,INDIANA,SPENCER,"4,086"
1997,18,153,INDIANA,SULLIVAN,"4,576"
1997,18,163,INDIANA,VANDERBURGH,"1,955"
1997,18,173,INDIANA,WARRICK,"3,190"
1997,18,021,INDIANA,CLAY,"7,856"
1997,18,045,INDIANA,FOUNTAIN,"9,858"
1997,18,107,INDIANA,MONTGOMERY,"14,271"
1997,18,119,INDIANA,OWEN,"9,854"
1997,18,121,INDIANA,PARKE,"11,878"
1997,18,133,INDIANA,PUTNAM,"20,274"
1997,18,157,INDIANA,TIPPECANOE,"13,825"
1997,18,165,INDIANA,VERMILLION,"7,638"
1997,18,167,INDIANA,VIGO,"6,367"
1997,18,171,INDIANA,WARREN,"8,632"
1997,19,015,IOWA,BOONE,"12,040"
1997,19,049,IOWA,DALLAS,"22,695"
1997,19,075,IOWA,GRUNDY,"10,039"
1997,19,079,IOWA,HAMILTON,"5,492"
1997,19,083,IOWA,HARDIN,"9,428"
1997,19,099,IOWA,JASPER,"61,206"
1997,19,127,IOWA,MARSHALL,"23,716"
1997,19,153,IOWA,POLK,"14,742"
1997,19,157,IOWA,POWESHIEK,"73,601"
1997,19,169,IOWA,STORY,"14,474"
1997,19,171,IOWA,TAMA,"44,057"
1997,19,187,IOWA,WEBSTER,"7,947"
1997,19,011,IOWA,BENTON,"44,451"
1997,19,031,IOWA,CEDAR,"38,408"
1997,19,045,IOWA,CLINTON,"44,351"
1997,19,095,IOWA,IOWA,"57,030"
1997,19,097,IOWA,JACKSON,"141,161"
1997,19,103,IOWA,JOHNSON,"62,623"
1997,19,105,IOWA,JONES,"69,532"
1997,19,113,IOWA,LINN,"46,253"
1997,19,139,IOWA,MUSCATINE,"26,928"
1997,19,163,IOWA,SCOTT,"21,183"
1997,19,023,IOWA,BUTLER,"16,394"
1997,19,033,IOWA,CERRO GORDO,"5,561"
1997,19,067,IOWA,FLOYD,"10,322"
1997,19,069,IOWA,FRANKLIN,"7,595"
1997,19,081,IOWA,HANCOCK,"5,864"
1997,19,091,IOWA,HUMBOLDT,"3,861"
1997,19,109,IOWA,KOSSUTH,"6,642"
1997,19,131,IOWA,MITCHELL,"16,523"
1997,19,189,IOWA,WINNEBAGO,"4,618"
1997,19,195,IOWA,WORTH,"5,671"
1997,19,197,IOWA,WRIGHT,"3,982"
1997,19,005,IOWA,ALLAMAKEE,"120,178"
1997,19,013,IOWA,BLACK HAWK,"16,934"
1997,19,017,IOWA,BREMER,"25,628"
1997,19,019,IOWA,BUCHANAN,"24,688"
1997,19,037,IOWA,CHICKASAW,"28,453"
1997,19,043,IOWA,CLAYTON,"157,330"
1997,19,055,IOWA,DELAWARE,"82,320"
1997,19,061,IOWA,DUBUQUE,"173,464"
1997,19,065,IOWA,FAYETTE,"83,404"
1997,19,089,IOWA,HOWARD,"29,300"
1997,19,191,IOWA,WINNESHIEK,"132,933"
1997,19,021,IOWA,BUENA VISTA,"8,503"
1997,19,035,IOWA,CHEROKEE,"13,074"
1997,19,041,IOWA,CLAY,"4,789"
1997,19,059,IOWA,DICKINSON,"13,114"
1997,19,063,IOWA,EMMET,"3,704"
1997,19,119,IOWA,LYON,"23,308"
1997,19,141,IOWA,O BRIEN,"10,171"
1997,19,143,IOWA,OSCEOLA,"4,733"
1997,19,147,IOWA,PALO ALTO,"4,168"
1997,19,149,IOWA,PLYMOUTH,"32,533"
1997,19,151,IOWA,POCAHONTAS,"3,489"
1997,19,167,IOWA,SIOUX,"27,527"
1997,19,007,IOWA,APPANOOSE,"56,196"
1997,19,039,IOWA,CLARKE,"52,956"
1997,19,053,IOWA,DECATUR,"42,736"
1997,19,117,IOWA,LUCAS,"50,852"
1997,19,121,IOWA,MADISON,"55,188"
1997,19,125,IOWA,MARION,"46,680"
1997,19,135,IOWA,MONROE,"61,319"
1997,19,159,IOWA,RINGGOLD,"48,970"
1997,19,175,IOWA,UNION,"40,580"
1997,19,181,IOWA,WARREN,"68,285"
1997,19,185,IOWA,WAYNE,"62,626"
1997,19,051,IOWA,DAVIS,"48,292"
1997,19,057,IOWA,DES MOINES,"15,870"
1997,19,087,IOWA,HENRY,"21,173"
1997,19,101,IOWA,JEFFERSON,"25,536"
1997,19,107,IOWA,KEOKUK,"43,705"
1997,19,111,IOWA,LEE,"35,166"
1997,19,115,IOWA,LOUISA,"11,641"
1997,19,123,IOWA,MAHASKA,"41,495"
1997,19,177,IOWA,VAN BUREN,"45,066"
1997,19,179,IOWA,WAPELLO,"32,261"
1997,19,183,IOWA,WASHINGTON,"32,416"
1997,19,001,IOWA,ADAIR,"65,781"
1997,19,003,IOWA,ADAMS,"32,138"
1997,19,029,IOWA,CASS,"36,107"
1997,19,071,IOWA,FREMONT,"14,250"
1997,19,129,IOWA,MILLS,"13,644"
1997,19,137,IOWA,MONTGOMERY,"24,198"
1997,19,145,IOWA,PAGE,"33,600"
1997,19,155,IOWA,POTTAWATTAMIE,"40,874"
1997,19,173,IOWA,TAYLOR,"41,134"
1997,19,009,IOWA,AUDUBON,"22,283"
1997,19,025,IOWA,CALHOUN,"5,616"
1997,19,027,IOWA,CARROLL,"26,655"
1997,19,047,IOWA,CRAWFORD,"43,752"
1997,19,073,IOWA,GREENE,"12,181"
1997,19,077,IOWA,GUTHRIE,"28,935"
1997,19,085,IOWA,HARRISON,"26,269"
1997,19,093,IOWA,IDA,"20,945"
1997,19,133,IOWA,MONONA,"23,252"
1997,19,161,IOWA,SAC,"15,926"
1997,19,165,IOWA,SHELBY,"30,407"
1997,19,193,IOWA,WOODBURY,"23,654"
1997,20,009,KANSAS,BARTON,"137,937"
1997,20,041,KANSAS,DICKINSON,"78,560"
1997,20,051,KANSAS,ELLIS,"13,450"
1997,20,053,KANSAS,ELLSWORTH,"19,215"
1997,20,105,KANSAS,LINCOLN,"42,117"
1997,20,115,KANSAS,MARION,"61,807"
1997,20,113,KANSAS,MCPHERSON,"51,936"
1997,20,159,KANSAS,RICE,"46,854"
1997,20,165,KANSAS,RUSH,"17,220"
1997,20,167,KANSAS,RUSSELL,"15,941"
1997,20,169,KANSAS,SALINE,"55,938"
1997,20,003,KANSAS,ANDERSON,"11,516"
1997,20,017,KANSAS,CHASE,"12,408"
1997,20,031,KANSAS,COFFEY,"6,225"
1997,20,045,KANSAS,DOUGLAS,"5,814"
1997,20,059,KANSAS,FRANKLIN,"9,322"
1997,20,061,KANSAS,GEARY,"16,264"
1997,20,091,KANSAS,JOHNSON,"3,721"
1997,20,107,KANSAS,LINN,"6,136"
